"Startup_Name","Industry","Funding_Rounds","Investment_Amount__USD_","Valuation__USD_","Number_of_Investors","Country","Year_Founded","Growth_Rate____","Age","Year"
"Startup_4092","Blockchain",4,2877701511.61,10925166477.1063,48,"UK",2001-04-01,107.69,24,2001
"Startup_4093","E-commerce",6,3860584512.87,6984793477.48618,18,"Germany",2005-04-01,71.14,20,2005
"Startup_4094","Biotech",4,4970050287.95,16357756879.624,35,"Brazil",2001-04-01,35.33,24,2001
"Startup_4095","Biotech",2,3984635117.27,10985258171.4023,47,"Brazil",2002-04-01,29.08,23,2002
"Startup_4096","Biotech",1,3468506225.33,13734301046.7621,1,"USA",2011-04-01,8.3,14,2011
"Startup_4097","AI",4,4190669020.31,11476686793.4085,38,"UK",2008-04-01,59.12,17,2008
"Startup_4098","AI",9,3565364068.14,9593720452.12006,43,"France",2017-04-01,100.64,8,2017
"Startup_4099","Fintech",2,3847257510.26,12168065661.7978,11,"Singapore",2013-04-01,78.48,12,2013
"Startup_4100","AI",8,4033875575.71,10494643706.5542,18,"France",2014-04-01,55.78,11,2014
"Startup_4101","E-commerce",9,1839392527.47,3046509320.72563,36,"Australia",2023-04-01,137,2,2023
"Startup_4102","Blockchain",5,1024798428.91,3711454342.36476,10,"Australia",2015-04-01,37.65,10,2015
"Startup_4103","AI",7,805073885.28,2038107945.73251,30,"Australia",2020-04-01,87,5,2020
"Startup_4104","Blockchain",1,3371425771.49,11382325918.5328,41,"USA",2022-04-01,168.28,3,2022
"Startup_4105","Blockchain",2,129825454.94,352847821.031458,12,"India",2012-04-01,166.35,13,2012
"Startup_4106","Blockchain",7,726091474.36,3293307856.48896,41,"India",2003-04-01,103.72,22,2003
"Startup_4107","HealthTech",2,2630576506.34,7057363802.70519,18,"France",2019-04-01,20.29,6,2019
"Startup_4108","SaaS",7,4000466345.92,6893374738.0147,19,"USA",2001-04-01,18.08,24,2001
"Startup_4109","E-commerce",6,1023737617.39,1636743920.70209,4,"Brazil",2000-04-01,189.46,25,2000
"Startup_4110","AI",8,4614695064.16,17192068220.0754,17,"Australia",2009-04-01,24.71,16,2009
"Startup_4111","Blockchain",7,3054940641.62,9918805086.11078,12,"UK",2018-04-01,41.95,7,2018
"Startup_4112","Fintech",3,167322352.97,614711003.409273,19,"UK",2013-04-01,51.93,12,2013
"Startup_4113","Blockchain",2,805008551.37,2828109280.19647,25,"UK",2011-04-01,5.9,14,2011
"Startup_4114","HealthTech",6,659665133.64,2315164013.38139,19,"France",2011-04-01,85.42,14,2011
"Startup_4115","Fintech",3,4856133021.76,22493002680.2575,7,"Germany",2007-04-01,82.57,18,2007
"Startup_4116","SaaS",3,2888913326.11,13110401928.5646,37,"India",2009-04-01,36.8,16,2009
"Startup_4117","HealthTech",6,3943059146.34,12222843382.4187,1,"India",2001-04-01,170.07,24,2001
"Startup_4118","Biotech",4,616644786.17,3000660149.41934,37,"USA",2004-04-01,116.96,21,2004
"Startup_4119","HealthTech",2,265590584.99,1152698658.19946,39,"Germany",2021-04-01,6.18,4,2021
"Startup_4120","E-commerce",4,1111074753.23,4001961832.14051,21,"Germany",2014-04-01,135.1,11,2014
"Startup_4121","HealthTech",3,1030152774.61,2254602385.67005,48,"India",2001-04-01,47.31,24,2001
"Startup_4122","EdTech",9,2441714319.36,8446404969.86717,17,"UK",2013-04-01,40.56,12,2013
"Startup_4123","EdTech",8,871851821.77,3421190847.56903,20,"UK",2008-04-01,154.15,17,2008
"Startup_4124","E-commerce",8,1609808461.91,4360984275.67295,38,"China",2020-04-01,55.96,5,2020
"Startup_4125","E-commerce",10,2525184571.61,9266565019.00263,6,"Germany",2023-04-01,65.6,2,2023
"Startup_4126","Fintech",6,4964227592.17,21491781207.7515,8,"Singapore",2009-04-01,76.92,16,2009
"Startup_4127","E-commerce",4,3340775818.57,13670243561.2284,45,"France",2014-04-01,148.78,11,2014
"Startup_4128","SaaS",9,2352717768.85,10134861513.341,8,"Brazil",2016-04-01,105.69,9,2016
"Startup_4129","Blockchain",7,104395686.71,375369141.2823,13,"Australia",2005-04-01,48.09,20,2005
"Startup_4130","Blockchain",1,1191144698.12,5515021547.91046,10,"USA",2017-04-01,114.68,8,2017
"Startup_4131","E-commerce",6,1041381164.44,2494166156.53939,34,"Australia",2002-04-01,99.39,23,2002
"Startup_4132","AI",1,3569477950.59,16368688044.2558,15,"Brazil",2000-04-01,101.38,25,2000
"Startup_4133","Fintech",7,3882628149.56,8438039368.74454,13,"China",2005-04-01,131.29,20,2005
"Startup_4134","Fintech",2,1016616328.44,2338281968.68053,35,"Germany",2011-04-01,165.08,14,2011
"Startup_4135","SaaS",8,562283374.92,1489604397.79545,26,"France",2007-04-01,33.57,18,2007
"Startup_4136","AI",9,3805917174.94,18905554948.8576,29,"India",2007-04-01,5.48,18,2007
"Startup_4137","SaaS",10,680143342.21,1773314564.15644,10,"Brazil",2005-04-01,197.08,20,2005
"Startup_4138","E-commerce",9,3057752739.15,14039357102.9243,3,"Canada",2020-04-01,86.26,5,2020
"Startup_4139","EdTech",1,997297645.49,3874463146.77702,2,"UK",2015-04-01,27.56,10,2015
"Startup_4140","E-commerce",9,4943936735.65,20214040263.4868,4,"Canada",2012-04-01,41.52,13,2012
"Startup_4141","SaaS",4,2502773696.18,10100540922.0493,35,"Australia",2010-04-01,79.79,15,2010
"Startup_4142","EdTech",7,3072101593.22,8260760947.05057,36,"Australia",2006-04-01,21.1,19,2006
"Startup_4143","Biotech",3,1662575295.19,7637585644.0999,45,"USA",2009-04-01,41.52,16,2009
"Startup_4144","E-commerce",7,4571996382,22780745390.6563,34,"Canada",2001-04-01,128.1,24,2001
"Startup_4145","E-commerce",5,309260107.47,1455878209.59371,4,"Singapore",2004-04-01,51.57,21,2004
"Startup_4146","E-commerce",2,3909506620.57,12677402924.2474,2,"Canada",2022-04-01,193.74,3,2022
"Startup_4147","E-commerce",7,247320319.67,391060938.24918,19,"France",2011-04-01,135.58,14,2011
"Startup_4148","E-commerce",1,542524014.02,1098144201.03262,23,"China",2003-04-01,5.98,22,2003
"Startup_4149","EdTech",6,97134943.44,384798076.164151,6,"Australia",2006-04-01,150.17,19,2006
"Startup_4150","HealthTech",8,520061105.3,2481040187.57314,50,"Brazil",2022-04-01,159.75,3,2022
"Startup_4151","Fintech",2,1363160644.99,6237582793.68761,32,"China",2008-04-01,34.4,17,2008
"Startup_4152","AI",6,595309734.99,1699664170.26576,47,"Germany",2017-04-01,51.06,8,2017
"Startup_4153","AI",2,2686486457.71,6022727815.79911,31,"Australia",2016-04-01,63.45,9,2016
"Startup_4154","Blockchain",1,3540086742.15,9987816119.38999,30,"France",2014-04-01,188.31,11,2014
"Startup_4155","Biotech",5,38712397.59,187187220.401503,17,"Brazil",2013-04-01,185.81,12,2013
"Startup_4156","Blockchain",7,3378218337.95,9929372996.58629,41,"China",2011-04-01,139.27,14,2011
"Startup_4157","Biotech",5,4237842075.96,9142199377.398,24,"USA",2010-04-01,86.86,15,2010
"Startup_4158","AI",5,1635079969.01,2537685943.73483,50,"Canada",2019-04-01,74.95,6,2019
"Startup_4159","Biotech",9,2378019086.42,5077593175.90195,18,"Singapore",2013-04-01,177.79,12,2013
"Startup_4160","Fintech",6,4057931026.76,17036249679.313,26,"China",2016-04-01,24.65,9,2016
"Startup_4161","HealthTech",7,1599782555.98,7311234559.7163,46,"UK",2003-04-01,151.1,22,2003
"Startup_4162","AI",8,1325575202.15,5114072308.04432,47,"Germany",2006-04-01,82.73,19,2006
"Startup_4163","Biotech",10,4741978168.09,15620606597.0518,17,"India",2000-04-01,40.08,25,2000
"Startup_4164","HealthTech",3,4595755458.01,18878573604.7452,25,"Singapore",2011-04-01,37.71,14,2011
"Startup_4165","Blockchain",2,4103419976.6,9609756954.73392,34,"China",2005-04-01,168.89,20,2005
"Startup_4166","Biotech",9,4268341051.23,20496232660.8272,38,"Australia",2005-04-01,47.53,20,2005
"Startup_4167","EdTech",4,602296232.36,1442310150.60609,34,"Canada",2009-04-01,149.26,16,2009
"Startup_4168","EdTech",1,2364518671.12,10128864562.0883,29,"Singapore",2017-04-01,109.81,8,2017
"Startup_4169","E-commerce",2,2185713214.41,4099487608.57513,18,"China",2008-04-01,124.07,17,2008
"Startup_4170","EdTech",5,2945695374.94,8532032786.36693,2,"India",2003-04-01,164.69,22,2003
"Startup_4171","EdTech",9,1158662394.88,3006000979.16944,25,"Brazil",2004-04-01,139.41,21,2004
"Startup_4172","HealthTech",10,190629160.48,572333466.34679,16,"Germany",2021-04-01,132.35,4,2021
"Startup_4173","Biotech",9,3727165159.46,11798486672.0894,9,"Germany",2021-04-01,106.31,4,2021
"Startup_4174","Biotech",6,4659056550.53,7754158004.9128,30,"Singapore",2021-04-01,162.13,4,2021
"Startup_4175","EdTech",8,3955160422.22,16835356453.5966,15,"Brazil",2021-04-01,46.49,4,2021
"Startup_4176","E-commerce",10,2570390079.49,8250383141.62255,26,"China",2011-04-01,78.55,14,2011
"Startup_4177","HealthTech",7,4591615118.1,21431716333.1962,23,"Brazil",2000-04-01,180.37,25,2000
"Startup_4178","HealthTech",8,2697211455.23,6438929459.40676,44,"India",2019-04-01,132.36,6,2019
"Startup_4179","Blockchain",8,4878333832.21,23134059444.6811,7,"USA",2020-04-01,100.67,5,2020
"Startup_4180","EdTech",10,4956247513.59,14008461488.6211,43,"India",2012-04-01,183.27,13,2012
"Startup_4181","Fintech",4,1211121089.74,2671995451.50296,16,"Germany",2005-04-01,92.17,20,2005
"Startup_4182","SaaS",8,1485635384.91,4698896576.13405,47,"Australia",2022-04-01,72.6,3,2022
"Startup_4183","Blockchain",9,4169807369.06,7877068790.55191,36,"Australia",2011-04-01,47.38,14,2011
"Startup_4184","SaaS",6,863635808.7,4129916788.02167,33,"Australia",2019-04-01,88.38,6,2019
"Startup_4185","EdTech",4,116905768.88,313475036.438495,33,"India",2008-04-01,144.5,17,2008
"Startup_4186","AI",9,3262724512.53,6937493849.15386,40,"Singapore",2004-04-01,134.04,21,2004
"Startup_4187","E-commerce",7,454620695.15,1994888848.58514,37,"UK",2019-04-01,38.77,6,2019
"Startup_4188","Fintech",4,1183377006.05,3185529060.15997,10,"China",2020-04-01,10.83,5,2020
"Startup_4189","E-commerce",9,2302995406.68,10261614486.4541,28,"India",2015-04-01,11.83,10,2015
"Startup_4190","Blockchain",9,3966609760.02,16583042970.5937,42,"UK",2023-04-01,78.44,2,2023
"Startup_4191","SaaS",4,1628194774.32,2706550326.05108,21,"Germany",2018-04-01,150.76,7,2018
"Startup_4192","SaaS",1,1492118410.97,7294618411.44141,8,"Australia",2022-04-01,58.47,3,2022
"Startup_4193","AI",4,2388495879.02,9198524423.27879,29,"Germany",2005-04-01,158.93,20,2005
"Startup_4194","SaaS",3,4602399872.21,11223644375.4602,34,"Australia",2009-04-01,152.95,16,2009
"Startup_4195","HealthTech",3,314127998.47,765732889.143539,34,"Brazil",2003-04-01,131.72,22,2003
"Startup_4196","SaaS",9,299724010.42,1360255663.02367,8,"Germany",2020-04-01,130.6,5,2020
"Startup_4197","Fintech",6,1369349572.02,5188903839.69098,26,"USA",2010-04-01,100.8,15,2010
"Startup_4198","Biotech",9,3816003383.48,11829383475.4858,36,"China",2008-04-01,171.14,17,2008
"Startup_4199","E-commerce",8,2790917891.29,9158227220.07862,45,"Singapore",2016-04-01,61.99,9,2016
"Startup_4200","Blockchain",9,1692995563.38,7943168367.78064,35,"USA",2016-04-01,143.99,9,2016
"Startup_4201","HealthTech",3,3231379545.41,11557547177.8316,9,"India",2017-04-01,169.57,8,2017
"Startup_4202","Blockchain",5,2741284947.38,5585528411.97133,24,"Germany",2012-04-01,198.65,13,2012
"Startup_4203","Fintech",6,3702929528.55,17766837518.2508,34,"Canada",2005-04-01,165.17,20,2005
"Startup_4204","HealthTech",4,2866793419.71,13090910931.767,14,"India",2005-04-01,31.45,20,2005
"Startup_4205","Blockchain",1,784612272.62,3024051670.29849,8,"China",2013-04-01,54.48,12,2013
"Startup_4206","Biotech",7,1681020652.76,7166711721.70824,30,"UK",2022-04-01,121.83,3,2022
"Startup_4207","SaaS",4,3988908243.31,13302565532.5951,23,"Brazil",2013-04-01,197.73,12,2013
"Startup_4208","E-commerce",9,2550366304.79,11918315920.7453,16,"USA",2008-04-01,168.76,17,2008
"Startup_4209","Fintech",6,193665171.14,951858548.148168,12,"Germany",2011-04-01,180.34,14,2011
"Startup_4210","E-commerce",3,2797457927.13,10925967295.933,37,"China",2021-04-01,65.31,4,2021
"Startup_4211","Fintech",9,3283635946.84,5050797509.31882,45,"Australia",2021-04-01,130.79,4,2021
"Startup_4212","SaaS",4,3568122937.06,12816715930.1228,31,"USA",2017-04-01,101.57,8,2017
"Startup_4213","EdTech",1,2555104349.62,5378097223.39369,2,"Germany",2012-04-01,63.19,13,2012
"Startup_4214","Blockchain",8,2742562833.44,5406452681.93899,42,"Germany",2022-04-01,83.28,3,2022
"Startup_4215","Blockchain",1,4225346227.46,9393722109.67358,7,"USA",2020-04-01,179.44,5,2020
"Startup_4216","Blockchain",7,3947927669.77,15842450722.0047,32,"Australia",2012-04-01,93.04,13,2012
"Startup_4217","AI",6,1696443966.97,3912033716.53744,4,"Australia",2021-04-01,162.98,4,2021
"Startup_4218","EdTech",10,1783519723.99,6675932413.0305,11,"China",2013-04-01,168.82,12,2013
"Startup_4219","SaaS",7,2651969170.17,7775326838.9868,50,"USA",2014-04-01,172.84,11,2014
"Startup_4220","AI",2,1367382560.28,3501334898.4419,20,"Singapore",2016-04-01,40.11,9,2016
"Startup_4221","E-commerce",7,1769881829.58,5849041898.90966,36,"China",2013-04-01,154.76,12,2013
"Startup_4222","SaaS",9,1338206504.58,4732387574.51637,16,"Canada",2002-04-01,35.83,23,2002
"Startup_4223","SaaS",7,4759528251.02,17138187015.2157,11,"France",2020-04-01,47.4,5,2020
"Startup_4224","Blockchain",3,1170181427.98,1763080423.0351,23,"France",2003-04-01,187.85,22,2003
"Startup_4225","HealthTech",3,3186925777.35,6888923203.4768,7,"UK",2002-04-01,159.95,23,2002
"Startup_4226","EdTech",5,4908396185.45,23960643124.0997,16,"Brazil",2013-04-01,64.67,12,2013
"Startup_4227","SaaS",6,3051570139.22,13028067469.8758,10,"Germany",2001-04-01,197.13,24,2001
"Startup_4228","E-commerce",1,2158580364.18,5717215077.4163,34,"Germany",2009-04-01,44.81,16,2009
"Startup_4229","Fintech",4,3687131067.41,6466723045.87908,14,"Australia",2014-04-01,188.38,11,2014
"Startup_4230","EdTech",3,4858252545.87,11129155294.8695,18,"Brazil",2005-04-01,198.02,20,2005
"Startup_4231","HealthTech",2,1303920850.88,2905088391.92098,50,"Singapore",2011-04-01,53.33,14,2011
"Startup_4232","HealthTech",5,1540789206.15,6563580116.1473,40,"Australia",2006-04-01,54.25,19,2006
"Startup_4233","EdTech",4,2876963577.4,10441980638.1344,45,"UK",2018-04-01,64.78,7,2018
"Startup_4234","SaaS",4,4118758056.35,18165157376.0527,7,"Germany",2000-04-01,41.3,25,2000
"Startup_4235","Blockchain",7,4410480620.47,16859369077.2611,4,"Australia",2023-04-01,99.47,2,2023
"Startup_4236","SaaS",8,3560205281.69,6840101438.01748,43,"China",2022-04-01,29.53,3,2022
"Startup_4237","E-commerce",5,4056436354.35,7085243591.49837,13,"USA",2019-04-01,126.45,6,2019
"Startup_4238","EdTech",1,1333311675.45,5209035039.86957,41,"France",2020-04-01,76.77,5,2020
"Startup_4239","Biotech",1,570073407.34,2483497391.38276,50,"Canada",2013-04-01,97.92,12,2013
"Startup_4240","HealthTech",5,456936507.35,1880727117.55706,10,"UK",2002-04-01,126.22,23,2002
"Startup_4241","EdTech",3,3289396459.49,14407295989.243,8,"USA",2001-04-01,106.83,24,2001
"Startup_4242","Fintech",10,2805061385.28,9119185334.02181,49,"China",2016-04-01,109.97,9,2016
"Startup_4243","HealthTech",4,2014452559.56,3147961648.29674,32,"Australia",2004-04-01,172.26,21,2004
"Startup_4244","Fintech",2,4628871637.09,7313799327.75988,40,"Australia",2011-04-01,164.75,14,2011
"Startup_4245","AI",5,3258075499.28,11124456130.6215,22,"China",2018-04-01,149.67,7,2018
"Startup_4246","AI",7,948358001.74,2336214031.62558,44,"France",2019-04-01,180.44,6,2019
"Startup_4247","Fintech",3,1936701337.29,4723891186.39635,28,"India",2014-04-01,59.28,11,2014
"Startup_4248","Blockchain",9,2292202252.02,6914065392.42793,22,"India",2004-04-01,159.59,21,2004
"Startup_4249","EdTech",2,2010844480.92,8455019107.00054,8,"Australia",2018-04-01,65.47,7,2018
"Startup_4250","Fintech",10,2549772266.64,11293259607.9353,4,"India",2019-04-01,92.44,6,2019
"Startup_4251","Biotech",1,159560762.7,783435199.594797,5,"Germany",2022-04-01,115.48,3,2022
"Startup_4252","HealthTech",10,647882235.25,2977140121.26377,10,"Australia",2003-04-01,45.19,22,2003
"Startup_4253","AI",5,4445995076.97,16366431631.2937,30,"USA",2007-04-01,173.18,18,2007
"Startup_4254","E-commerce",6,3386831388.6,6761894385.02745,11,"UK",2017-04-01,65.43,8,2017
"Startup_4255","Blockchain",4,103645302.66,278975748.139941,6,"USA",2001-04-01,124.88,24,2001
"Startup_4256","EdTech",10,4290981261.07,10959344182.1851,17,"China",2019-04-01,51.03,6,2019
"Startup_4257","EdTech",6,4584865246.66,10234952026.5014,50,"Canada",2022-04-01,48.52,3,2022
"Startup_4258","Blockchain",4,3408523142.5,10692113395.552,27,"Australia",2013-04-01,34.37,12,2013
"Startup_4259","SaaS",9,4052135499.83,11364149291.8286,49,"Brazil",2003-04-01,21.77,22,2003
"Startup_4260","Blockchain",7,4435388369.69,19404619728.7487,39,"UK",2011-04-01,83.9,14,2011
"Startup_4261","AI",3,3379576695.63,15530263322.7027,31,"China",2009-04-01,46.12,16,2009
"Startup_4262","EdTech",2,1704300518.66,5597457689.84087,29,"India",2019-04-01,91.17,6,2019
"Startup_4263","Blockchain",3,1043477117.26,3276174760.5828,45,"Germany",2023-04-01,63.92,2,2023
"Startup_4264","E-commerce",8,2049363006.58,3078235884.68293,8,"India",2001-04-01,25.33,24,2001
"Startup_4265","Biotech",3,3569702786.03,6998155500.60907,39,"Germany",2015-04-01,88.04,10,2015
"Startup_4266","EdTech",8,4836665103.96,14004253831.0423,48,"Germany",2000-04-01,128.04,25,2000
"Startup_4267","Fintech",4,4025878394.42,14001491718.92,35,"Singapore",2022-04-01,186.28,3,2022
"Startup_4268","Blockchain",9,2647711216.85,12530840114.903,3,"Germany",2011-04-01,18.71,14,2011
"Startup_4269","HealthTech",8,847722335.1,2518120782.08884,4,"Germany",2007-04-01,75.27,18,2007
"Startup_4270","EdTech",6,3232556358.39,11670876200.8582,13,"France",2014-04-01,85.39,11,2014
"Startup_4271","AI",1,1803845860.22,3043084257.78301,4,"Brazil",2015-04-01,199.82,10,2015
"Startup_4272","HealthTech",2,1343156264.96,5744492079.47531,17,"Brazil",2013-04-01,32.31,12,2013
"Startup_4273","SaaS",3,3040162562.07,4621995793.84526,47,"Australia",2023-04-01,188.74,2,2023
"Startup_4274","AI",9,1683852159.41,7233039470.13849,29,"France",2013-04-01,82.99,12,2013
"Startup_4275","E-commerce",3,869032960.31,2473037355.71319,42,"Brazil",2006-04-01,51.07,19,2006
"Startup_4276","SaaS",6,4293347976.12,15808441646.8649,37,"USA",2016-04-01,157.21,9,2016
"Startup_4277","AI",8,1186720021.87,4276166426.41424,22,"Germany",2022-04-01,112.72,3,2022
"Startup_4278","HealthTech",1,3164048872.88,6968905046.72108,21,"USA",2001-04-01,124.42,24,2001
"Startup_4279","HealthTech",10,2469681580.4,4667562657.03436,10,"China",2014-04-01,143.52,11,2014
"Startup_4280","SaaS",10,4635820841.88,20302063200.3658,23,"India",2015-04-01,70.35,10,2015
"Startup_4281","SaaS",5,2424170622.44,6303934942.01175,19,"France",2004-04-01,7.96,21,2004
"Startup_4282","AI",5,235384517.11,657623082.451443,15,"UK",2013-04-01,71.29,12,2013
"Startup_4283","SaaS",6,1539173106.33,7357520286.82002,39,"Australia",2000-04-01,162.59,25,2000
"Startup_4284","EdTech",6,1415453332.4,5619878984.28811,45,"India",2006-04-01,172.83,19,2006
"Startup_4285","Fintech",2,3453053957.72,16056633695.4668,19,"Australia",2012-04-01,106.15,13,2012
"Startup_4286","Blockchain",2,4875210696.55,17005948216.9398,20,"UK",2018-04-01,178.15,7,2018
"Startup_4287","Fintech",6,3744444179.75,17051615376.4941,17,"Australia",2013-04-01,102.02,12,2013
"Startup_4288","SaaS",7,496997361.31,1281176073.17271,1,"Brazil",2003-04-01,39.63,22,2003
"Startup_4289","E-commerce",2,4902572353.75,18438025548.0585,14,"Australia",2003-04-01,186.44,22,2003
"Startup_4290","Biotech",5,4743715884.63,23491371975.1473,11,"Brazil",2008-04-01,190.14,17,2008
"Startup_4291","Biotech",3,4260512930.72,13001993017.4213,21,"France",2005-04-01,24.8,20,2005
"Startup_4292","Biotech",4,865802564.25,2619459163.55091,6,"Germany",2019-04-01,116.55,6,2019
"Startup_4293","Fintech",8,2724342508.62,7746270611.99172,43,"Canada",2012-04-01,162.76,13,2012
"Startup_4294","AI",5,3732560520.12,5646091024.21423,20,"France",2008-04-01,50.71,17,2008
"Startup_4295","Fintech",1,3763572519.32,12580148270.8975,49,"UK",2008-04-01,79.48,17,2008
"Startup_4296","E-commerce",8,791179719.42,2607976962.0084,4,"Canada",2004-04-01,144.83,21,2004
"Startup_4297","EdTech",2,4046330939.54,20122141978.1198,6,"Germany",2010-04-01,110.33,15,2010
"Startup_4298","Biotech",6,4304544055.42,21075502594.8388,13,"India",2022-04-01,16.74,3,2022
"Startup_4299","AI",8,4870163436,18073766707.5961,26,"UK",2013-04-01,153.95,12,2013
"Startup_4300","HealthTech",5,3682005051.13,16122039814.9714,33,"China",2023-04-01,189.19,2,2023
"Startup_4301","SaaS",4,296825787.98,1143339145.32544,34,"UK",2004-04-01,10.28,21,2004
"Startup_4302","AI",10,904148878.78,3943696167.11644,8,"Brazil",2019-04-01,5.1,6,2019
"Startup_4303","AI",2,696244942.67,3274458030.69982,45,"India",2016-04-01,23.76,9,2016
"Startup_4304","Blockchain",3,2697064367.58,11310074286.1717,26,"Germany",2010-04-01,130.52,15,2010
"Startup_4305","AI",10,2119527909.6,10410292480.8489,24,"Brazil",2000-04-01,37.57,25,2000
"Startup_4306","E-commerce",9,329494239.91,851308205.771308,20,"Australia",2001-04-01,131.52,24,2001
"Startup_4307","AI",6,2371633814.26,8931508874.4248,40,"China",2011-04-01,29.46,14,2011
"Startup_4308","AI",1,994903737.83,2292626681.8737,33,"USA",2000-04-01,50.73,25,2000
"Startup_4309","E-commerce",2,3418639321.09,16897222608.6785,34,"USA",2020-04-01,15.97,5,2020
"Startup_4310","AI",9,2274600140.75,3975322755.01213,10,"Singapore",2019-04-01,64.06,6,2019
"Startup_4311","E-commerce",2,1583330608.45,2745872357.68346,12,"Brazil",2011-04-01,72.92,14,2011
"Startup_4312","EdTech",5,1290140811.02,6196839030.38101,27,"Germany",2013-04-01,183.81,12,2013
"Startup_4313","Biotech",3,4324836936.97,6805773175.90943,17,"Australia",2004-04-01,72.01,21,2004
"Startup_4314","AI",1,146415500.68,409149699.443826,8,"USA",2005-04-01,5.6,20,2005
"Startup_4315","SaaS",1,2750064601.4,11509480933.3935,11,"Canada",2010-04-01,163.26,15,2010
"Startup_4316","E-commerce",3,3551652408.65,14657563550.6055,36,"Brazil",2001-04-01,14.74,24,2001
"Startup_4317","SaaS",3,3259218045.28,15462212514.1017,38,"France",2014-04-01,180.45,11,2014
"Startup_4318","HealthTech",10,932651922.11,1828724404.86862,25,"UK",2011-04-01,127.07,14,2011
"Startup_4319","HealthTech",10,4678425794.12,15241017600.1253,17,"Germany",2004-04-01,178.56,21,2004
"Startup_4320","HealthTech",7,4327229202.67,15999107786.7793,48,"USA",2019-04-01,24.11,6,2019
"Startup_4321","Blockchain",1,1330662510.3,3858622248.85758,40,"France",2017-04-01,139.05,8,2017
"Startup_4322","Blockchain",5,2607495660.06,6271681626.63533,50,"China",2007-04-01,170.15,18,2007
"Startup_4323","Biotech",9,644696425.64,1145410332.45531,14,"Canada",2020-04-01,119.56,5,2020
"Startup_4324","Blockchain",9,1007320492.75,4062906027.14966,14,"France",2018-04-01,58.55,7,2018
"Startup_4325","Biotech",6,4619047939.04,15725358934.6155,37,"Singapore",2017-04-01,139.21,8,2017
"Startup_4326","HealthTech",5,1682526849.81,6293432294.17472,28,"India",2008-04-01,185.54,17,2008
"Startup_4327","HealthTech",7,1427228674.81,3639850313.39626,3,"USA",2023-04-01,160.47,2,2023
"Startup_4328","Fintech",8,3061782323.76,5139645658.96919,27,"Canada",2020-04-01,60.06,5,2020
"Startup_4329","EdTech",3,4386419402.47,13238289014.2661,31,"Australia",2008-04-01,46.95,17,2008
"Startup_4330","Blockchain",6,4057024611.29,9084817725.29594,29,"France",2019-04-01,22.14,6,2019
"Startup_4331","HealthTech",1,3128792924.13,5714791847.87891,45,"Australia",2014-04-01,12.12,11,2014
"Startup_4332","Fintech",3,3862396005.33,16072853253.5931,9,"UK",2014-04-01,54.81,11,2014
"Startup_4333","Fintech",9,2541475984.33,10029021063.8284,22,"USA",2014-04-01,136.52,11,2014
"Startup_4334","E-commerce",3,1040973815.59,5057151138.47513,22,"USA",2003-04-01,194.01,22,2003
"Startup_4335","AI",3,2152467655.16,4779640545.91273,27,"USA",2016-04-01,75.12,9,2016
"Startup_4336","EdTech",8,4323198550.27,20452650248.6703,17,"Brazil",2021-04-01,52.32,4,2021
"Startup_4337","EdTech",1,4868386016.84,19191543848.98,50,"France",2000-04-01,50.68,25,2000
"Startup_4338","Blockchain",6,4354978452.28,10597944801.9857,10,"Brazil",2005-04-01,114.53,20,2005
"Startup_4339","Biotech",8,3251472890.82,9799020722.01027,30,"Australia",2004-04-01,65.31,21,2004
"Startup_4340","EdTech",7,1952705282.31,4672917081.15013,46,"UK",2018-04-01,27.5,7,2018
"Startup_4341","HealthTech",2,4377454527.75,21114030075.9221,33,"India",2019-04-01,46.44,6,2019
"Startup_4342","Biotech",9,3399515847.28,9095552885.50561,45,"China",2014-04-01,126.74,11,2014
"Startup_4343","SaaS",7,2050915221.43,3749735236.93463,22,"UK",2017-04-01,115.95,8,2017
"Startup_4344","HealthTech",8,2321675626.28,10156969127.6422,40,"Singapore",2008-04-01,72.8,17,2008
"Startup_4345","E-commerce",7,430909269.34,1623735374.31437,37,"USA",2010-04-01,98.04,15,2010
"Startup_4346","AI",8,3192084094.37,6928584715.95654,41,"UK",2010-04-01,117.01,15,2010
"Startup_4347","HealthTech",4,120106776.27,516767741.959162,29,"India",2004-04-01,175.23,21,2004
"Startup_4348","HealthTech",6,3660893413.35,14904712079.4076,24,"UK",2003-04-01,180.03,22,2003
"Startup_4349","Fintech",10,1579165785.18,5569316598.38912,20,"Australia",2011-04-01,170.03,14,2011
"Startup_4350","Blockchain",3,2576331522.07,12507153028.6848,47,"UK",2001-04-01,195.47,24,2001
"Startup_4351","AI",3,1853898908.75,3266372039.91756,10,"France",2009-04-01,116.87,16,2009
"Startup_4352","Fintech",5,1616043911.22,6236099019.7655,35,"Brazil",2008-04-01,147.05,17,2008
"Startup_4353","Fintech",5,679044271.95,3304459789.7626,38,"Germany",2017-04-01,8.85,8,2017
"Startup_4354","Blockchain",6,2985054924.28,12754969864.4153,21,"China",2010-04-01,33.48,15,2010
"Startup_4355","SaaS",3,122582028.42,496389499.322923,38,"China",2017-04-01,142.32,8,2017
"Startup_4356","EdTech",3,4147351666.14,7545019140.23285,32,"USA",2007-04-01,73.71,18,2007
"Startup_4357","EdTech",8,2093579431.79,7924011339.42668,9,"Australia",2001-04-01,63.57,24,2001
